zip5,census_pop,pop_65plus,pct_65plus,median_income,unemployment_rate
11553,27886,3982,0.14279566807717134,102066,0.05907912257341089
11554,36856,8095,0.21963859344475797,129268,0.033695775285989354
11556,0,0,,-666666666,
11557,8290,1503,0.1813027744270205,162266,0.03189873417721519
11558,8660,1723,0.1989607390300231,104253,0.05119896305897602
11559,8732,1621,0.18563902885936784,129732,0.04214087972931406
11560,7043,1324,0.187988073264234,162143,0.04766081871345029
11561,38755,8017,0.2068636304992904,130046,0.04235497088634893
11563,22055,4705,0.21333031058716845,137828,0.03683424589347934
11565,9013,1769,0.19627205148119384,153582,0.023134328358208955
11566,33976,6019,0.1771544619731575,172868,0.030926712403354022
11568,4272,611,0.1430243445692884,250001,0.07561436672967864
11569,1110,410,0.36936936936936937,104386,0.02888086642599278
11570,28262,5713,0.20214422192343076,149420,0.05245415318230852
11572,29961,6473,0.2160475284536564,134615,0.057574841245842154
11575,19102,2051,0.10737095592084599,123056,0.04760119940029985
11576,12506,3094,0.24740124740124741,224698,0.03824736225087925
11577,12399,2413,0.19461246874747964,191607,0.031167622887269344
11579,5062,985,0.19458711971552745,181375,0.12220566318926974
11580,43396,7316,0.168586966540695,132632,0.05000201296348484
11581,22770,3668,0.16108915239350022,135060,0.04807206600437784
11590,47951,8356,0.17426122500052135,133349,0.03260527969830295
11596,10520,1805,0.17157794676806085,157273,0.03424794712597637
11598,14531,1991,0.13701741105223317,179846,0.057042046456924435
11691,70365,10290,0.14623747601790663,59153,0.09544723078986188
11692,24584,2941,0.11963065408395704,57687,0.07787180410514945
11693,13558,2258,0.1665437380144564,72714,0.09342616580310881
11694,21788,4546,0.20864696163025517,100190,0.07318990077610767
11697,3946,919,0.23289406994424733,134563,0.03424291064740503
11701,27874,5077,0.18214106335653296,97299,0.044428951704905566
11702,14044,2712,0.19310737681572201,134602,0.035948101416498034
11703,17414,2902,0.16664752497990123,126027,0.04311262507983819
11704,39753,7109,0.17882927074686186,120147,0.06921441856345763
11705,8409,1308,0.15554762754191936,139769,0.02028485110056107
11706,65437,8523,0.1302474135427969,110965,0.04339284188946784
11709,6763,1418,0.2096702646754399,136346,0.032084119708816396
11710,34950,5593,0.1600286123032904,167039,0.03089975908662407
11713,8905,1449,0.16271757439640652,95974,0.04708520179372197
11714,22444,4557,0.20303867403314918,123473,0.040478856256997674
11715,3786,777,0.205229793977813,141774,0.09251510925151092
11716,10074,1667,0.16547548143736351,119612,0.028005464480874317
11717,64969,7186,0.11060659699241177,111425,0.045616196690095485
11718,3181,448,0.14083621502672117,187581,0.030778515389257695
11719,3519,732,0.20801364023870417,110179,0.10235767682576193
11720,29193,4156,0.14236289521460624,123603,0.05870236869207003
11721,6569,1175,0.1788704521236109,204048,0.10141881240147137
11722,37032,3957,0.10685353208036293,100387,0.04637251393220512
11724,2874,388,0.1350034794711204,250001,0.024242424242424242
11725,28735,4901,0.17055855228815034,168786,0.03968757937515875
11726,22059,2865,0.12987896096831225,117113,0.05174708818635607
11727,30058,4973,0.16544680284782753,93042,0.03643208452243609
11729,26608,4117,0.15472790138304268,124704,0.03466632043625033
11730,14168,2709,0.19120553359683795,137649,0.02535593220338983
11731,30714,5165,0.16816435501725596,151291,0.03453410457591203
11732,3546,894,0.2521150592216582,116705,0.04091144484722942
11733,17304,3282,0.18966712898751734,170074,0.046514114627887085
11735,32716,5644,0.17251497738109794,143242,0.05384010484927916
11738,20077,2204,0.10977735717487673,128728,0.0425095802513145
11739,1400,319,0.22785714285714287,164464,0.04932182490752158
11740,11010,2056,0.18673932788374206,144911,0.05324813631522897
11741,27632,4363,0.15789664157498554,140334,0.04176424668227947
11742,13448,1793,0.1333283759666865,126755,0.02597572118522386
11743,41423,8406,0.20293073896144653,164182,0.0382783406945527
11746,67663,11201,0.16554098990585697,146150,0.05614138124349288
11747,19605,5286,0.26962509563886766,147013,0.07571727151814554
11749,3568,549,0.1538677130044843,109964,0.0398989898989899
11751,13501,2688,0.19909636323235316,114185,0.05275076595177834
11752,9164,1572,0.17154081187254475,147672,0.008682521706304265
11753,13087,2364,0.18063727363032017,172983,0.07293014230271669
11754,18431,3786,0.20541479029895285,119929,0.04444001594260662
11755,12227,1818,0.14868733131594014,121196,0.04878048780487805
11756,42459,6972,0.16420546880520032,141442,0.06026643267389917
11757,45082,7082,0.15709152211525665,117182,0.05838259727213013
11758,54201,10858,0.20032840722495895,146410,0.04101634612157218
11762,22440,4393,0.19576648841354724,160139,0.046615055180365676
11763,29765,5696,0.1913656979674114,111296,0.052082632393513226
11764,12711,2395,0.18841947919125168,136360,0.07990827306403246
11765,708,193,0.2725988700564972,250001,0.06481481481481481
11766,11476,2987,0.2602823283373998,146042,0.05965374482499059
11767,14493,2315,0.15973228455116262,136375,0.009233970607361166
11768,21333,4868,0.22819106548539822,162475,0.0350197900533471
11769,9081,2292,0.252395110670631,122909,0.04181714502946208
11770,112,18,0.16071428571428573,113750,0.0
11771,10068,1731,0.17193087008343266,149577,0.046877795670066204
11772,45345,6768,0.1492557062520675,103207,0.04746944561511053
11776,24119,3586,0.1486794643227331,120135,0.05032554576790502
11777,9257,2169,0.23430917143783084,136484,0.03366659865333605
11778,12496,1510,0.12083866837387965,114848,0.06285954819699734
11779,38654,5773,0.14935064935064934,113355,0.06951268989766939
11780,15617,3217,0.20599346865595183,151971,0.043198640941633296
11782,15113,2924,0.19347581552305962,143822,0.020023403978676375
11783,21916,3803,0.17352619091075014,157983,0.045340458262488864
11784,25425,3785,0.14886922320550638,108913,0.053725519621820365
11786,6559,825,0.12578136911114499,162143,0.02702702702702703
11787,34408,6666,0.19373401534526855,139239,0.03595480603328324
11788,17017,2731,0.16048657225127813,139903,0.05653041924976358
11789,7434,888,0.11945117029862792,123794,0.050993536030644
11790,19282,2740,0.14210144175915362,145545,0.059150544807649544
11791,25631,4071,0.15883110296125785,190347,0.05020786696514231
11792,8595,1442,0.1677719604421175,147563,0.0484472049689441
11793,30865,5304,0.17184513202656732,164773,0.03414574552562458
11794,1425,0,0.0,-666666666,0.1622103386809269
11795,25650,3620,0.14113060428849902,161533,0.04254749799304255
11796,3843,575,0.14962269060629715,156136,0.04779756326148079
11797,9203,3033,0.32956644572422034,193866,0.017922077922077922
11798,18355,2018,0.10994279487877963,94409,0.049404824607605605
11801,41967,7767,0.18507398670383873,138289,0.03509830976198689
11803,30298,6865,0.22658261271371047,179197,0.035842293906810034
11804,4443,785,0.1766824217870808,173750,0.0232454179704962
11901,32330,8027,0.2482833281781627,78857,0.06380939339997262
11930,741,307,0.4143049932523617,139917,0.0
11931,0,0,,-666666666,
11932,1032,288,0.27906976744186046,179844,0.0
11933,6975,1859,0.2665232974910394,84176,0.0651979755879726
11934,7778,1134,0.1457958344047313,145275,0.03695324283559578
11935,2847,1053,0.3698630136986301,126071,0.01127554615926709
11937,21040,4442,0.21112167300380227,114290,0.023227595770497485
11939,1564,714,0.45652173913043476,100682,0.00846262341325811
11940,5462,1271,0.23269864518491395,128598,0.02248433468485072
11941,2493,522,0.20938628158844766,119846,0.02404643449419569
11942,5620,1308,0.23274021352313168,104680,0.031506849315068496
11944,4799,1559,0.3248593456970202,78615,0.0608135320177205
11946,17517,3355,0.19152822971970085,117342,0.03474270730907899
11947,153,0,0.0,-666666666,0.0
11948,535,71,0.13271028037383178,121250,0.0
11949,13194,2484,0.1882673942701228,125926,0.01564967695620962
11950,16379,1654,0.10098296599303987,96165,0.08511166253101737
11951,14969,1728,0.11543857305097201,99040,0.06171460485897794
11952,5231,1479,0.28273752628560506,107077,0.07366071428571429
11953,13701,2969,0.21669951098459966,89802,0.04851752021563342
11954,4322,931,0.2154095326237853,138900,0.05456171735241502
11955,2857,780,0.27301365068253414,77391,0.03283369022127052
11956,305,129,0.42295081967213116,106042,0.0
11957,1220,591,0.48442622950819675,86938,0.0831758034026465
11958,893,205,0.22956326987681971,65438,0.0
11959,632,201,0.3180379746835443,-666666666,0.0
11960,962,358,0.37214137214137216,173750,0.0
11961,13126,4032,0.30717659606887093,85916,0.049409571162212555
11962,344,141,0.40988372093023256,86375,0.0
11963,8445,2224,0.26335109532267614,111129,0.03466955579631636
11964,3129,914,0.2921061041866411,98409,0.05757575757575758
11965,491,193,0.39307535641547864,82154,0.0
11967,26860,3589,0.13361876396128072,109019,0.06267267703940672
11968,13623,4034,0.29611686119063346,142500,0.04397372301917147
11970,563,333,0.5914742451154529,-666666666,0.16521739130434782
11971,6286,1588,0.2526248806872415,104720,0.08675637393767706
11972,413,74,0.1791767554479419,-666666666,0.0
11973,39,0,0.0,-666666666,0.0
11975,426,134,0.3145539906103286,-666666666,0.0794392523364486
11976,2437,470,0.19286007386130488,185000,0.09560723514211886
11977,3069,1020,0.33235581622678395,139375,0.04324734446130501
11978,3969,969,0.24414210128495842,120909,0.046191646191646195
11980,5144,942,0.18312597200622083,113004,0.02660068048252397
12007,325,90,0.27692307692307694,86125,0.0
12008,427,50,0.117096018735363,135636,0.0
12009,8322,1725,0.2072819033886085,106563,0.034411562284927734
12010,27213,5356,0.19681769742402527,55083,0.0761838332170813
12015,4135,1069,0.2585247883917775,83197,0.040671971706454466
12017,419,207,0.49403341288782815,-666666666,0.0449438202247191
12018,7300,1481,0.2028767123287671,123025,0.020336429826763747
12019,15280,3371,0.2206151832460733,104405,0.01194393662400975
12020,34571,6107,0.17665095021839114,100653,0.03876131192132657
12022,1038,195,0.18786127167630057,93125,0.015873015873015872
12023,2374,321,0.13521482729570344,101250,0.055299539170506916
12024,83,6,0.07228915662650602,-666666666,0.0
12025,5260,1238,0.23536121673003801,64760,0.04758497316636851
12027,4244,788,0.18567389255419417,106439,0.010110736639383727
12028,1082,184,0.17005545286506468,78333,0.059422750424448216
12029,991,341,0.3440968718466196,95625,0.06274509803921569
12031,191,73,0.38219895287958117,80417,0.0
12032,737,232,0.3147896879240163,55000,0.01634877384196185
12033,7640,1880,0.24607329842931938,91061,0.0715889249189324
12035,484,151,0.3119834710743802,74107,0.10891089108910891
12036,220,34,0.15454545454545454,39500,0.19480519480519481
12037,4083,926,0.22679402400195933,86650,0.044789762340036565
12040,28,5,0.17857142857142858,53906,0.0
12041,319,47,0.14733542319749215,112619,0.03214285714285714
12042,297,28,0.09427609427609428,90147,0.0
12043,7719,1698,0.21997668091721725,75276,0.0607190412782956
12045,467,12,0.02569593147751606,86190,0.0
12046,519,159,0.3063583815028902,-666666666,0.0
12047,23293,4228,0.1815137594985618,71793,0.06261398176291794
12051,6050,1047,0.1730578512396694,84107,0.0526634382566586
12052,1974,366,0.18541033434650456,113977,0.03886255924170616
12053,4253,567,0.1333176581236774,92024,0.06071929005137786
12054,16995,3538,0.20817887614004119,129901,0.023728088926891835
12056,2029,419,0.20650566781665844,103750,0.03642671292281006
12057,1997,392,0.19629444166249374,70750,0.033480176211453744
12058,1163,240,0.2063628546861565,80608,0.05704697986577181
12059,1417,255,0.17995765702187722,97692,0.12304250559284116
12060,1813,604,0.33314947600661887,100000,0.09190371991247265
12061,10179,1805,0.1773258669810394,112488,0.0245750184774575
12062,1662,299,0.17990373044524668,76198,0.0913978494623656
12063,609,102,0.16748768472906403,82208,0.0
12064,254,63,0.24803149606299213,47375,0.14473684210526316
12065,44563,7288,0.16354374705473151,112512,0.031163328197226503
12066,1834,266,0.1450381679389313,79423,0.047619047619047616
12067,1457,257,0.17638984214138642,101786,0.04068241469816273
12068,2509,548,0.2184137106416899,66274,0.028854824165915238
12069,483,72,0.14906832298136646,64762,0.16184971098265896
12070,2499,500,0.2000800320128051,73864,0.03166023166023166
12071,217,24,0.11059907834101383,66250,0.0
12072,2992,419,0.14004010695187166,75380,0.027961736571008096
12074,2956,553,0.18707713125845737,82841,0.027950310559006212
12075,3159,811,0.2567268122823678,82014,0.04367373153500321
12076,1271,385,0.3029110936270653,70625,0.07633587786259542
12077,6752,1197,0.17728080568720378,131000,0.0491899852724595
12078,23144,4192,0.1811268579329416,51756,0.05845240304323622
12082,2,2,1.0,-666666666,
12083,3900,784,0.20102564102564102,84839,0.0
12084,5069,678,0.13375419214835274,90052,0.03285024154589372
12085,255,91,0.3568627450980392,34375,0.0
12086,1648,470,0.28519417475728154,74821,0.0
12087,1279,202,0.15793588741204065,81964,0.0
12090,5782,1325,0.22915946039432722,74375,0.006085964244960061
12092,1604,325,0.20261845386533667,76538,0.026373626373626374
12093,1385,304,0.21949458483754514,62852,0.09389671361502347
12094,2676,518,0.19357249626307924,109674,0.05966930265995687
12095,12586,2363,0.18774829175274113,69087,0.022523232005040163
12106,2171,674,0.31045601105481346,84028,0.06337371854613234
12108,408,108,0.2647058823529412,74688,0.0
12110,19744,3675,0.18613249594813613,96724,0.04874394006170119
12115,95,62,0.6526315789473685,126125,0.0
12116,1351,319,0.23612139156180606,77292,0.031096563011456628
12117,2716,715,0.26325478645066275,63929,0.0273972602739726
12118,16557,3312,0.20003623844899437,85651,0.04520978236481939
12120,635,155,0.2440944881889764,88000,0.06329113924050633
12121,2358,614,0.26039016115351993,116250,0.034782608695652174
12122,3585,1023,0.28535564853556483,52500,0.013880855986119144
12123,4938,905,0.18327257999189955,103611,0.03925099027727764
12124,246,27,0.10975609756097561,-666666666,0.0
12125,1092,210,0.19230769230769232,72768,0.025848142164781908
12130,431,42,0.09744779582366589,82417,0.04046242774566474
12131,188,48,0.2553191489361702,55357,0.1
12132,133,36,0.2706766917293233,205208,0.0
12134,4304,1282,0.2978624535315985,65689,0.04142011834319527
12136,790,328,0.4151898734177215,150114,0.0
12137,2035,263,0.12923832923832923,112841,0.01873327386262266
12138,2922,557,0.19062286105407256,69271,0.03236682400539447
12139,286,108,0.3776223776223776,83750,0.0
12140,1412,228,0.16147308781869688,93750,0.013407821229050279
12143,5443,815,0.14973360279257764,74524,0.03377341111452257
12144,21808,3854,0.17672413793103448,92875,0.03251629941404638
12147,412,198,0.48058252427184467,67250,0.0
12148,4371,1103,0.252345001143903,146786,0.039206849932401984
12149,2208,419,0.1897644927536232,68654,0.05414551607445008
12150,589,134,0.22750424448217318,72000,0.04054054054054054
12151,871,167,0.19173363949483352,90833,0.024719101123595506
12153,703,154,0.21906116642958748,82829,0.05329153605015674
12154,2820,525,0.18617021276595744,110833,0.030689056166763172
12155,1748,449,0.2568649885583524,61429,0.008353221957040573
12156,831,172,0.2069795427196149,102167,0.044270833333333336
12157,4574,1104,0.24136423261915171,72467,0.04728132387706856
12158,6045,1282,0.2120760959470637,89363,0.016765285996055226
12159,8663,2522,0.29112316749393974,112031,0.02170731707317073
12160,834,159,0.1906474820143885,70595,0.0947867298578199
12161,35,0,0.0,-666666666,0.0
12164,485,213,0.43917525773195876,57292,0.046153846153846156
12165,198,97,0.4898989898989899,61719,0.0
12166,1505,269,0.1787375415282392,72297,0.03825136612021858
12167,2414,638,0.2642916321458161,57386,0.11057692307692307
12168,1749,371,0.21212121212121213,92644,0.2619961612284069
12169,379,83,0.21899736147757257,38979,0.0
12170,5225,662,0.12669856459330145,97975,0.05571565802113353
12172,211,0,0.0,58403,0.0
12173,2038,253,0.12414131501472031,77725,0.0538860103626943
12174,588,267,0.45408163265306123,-666666666,0.16
12175,700,222,0.3171428571428571,83734,0.031578947368421054
12176,366,119,0.3251366120218579,50000,0.0
12177,455,47,0.10329670329670329,87224,0.0
12180,53807,7770,0.14440500306651552,68766,0.08071362020773663
12182,14790,2736,0.18498985801217038,54190,0.07748040810291291
12183,2968,444,0.1495956873315364,64018,0.12967914438502673
12184,7288,1854,0.254390779363337,92344,0.07379877886912663
12185,1785,336,0.18823529411764706,105735,0.011948529411764705
12186,6325,1180,0.1865612648221344,113684,0.06113902847571189
12187,701,150,0.21398002853067047,72083,0.08962264150943396
12188,11615,2272,0.1956091261300043,83496,0.0401498127340824
12189,18461,3150,0.17062997670765398,57536,0.03393843725335438
12190,641,95,0.1482059282371295,53977,0.07203389830508475
12192,1496,437,0.29211229946524064,83375,0.0
12193,1674,606,0.36200716845878134,76442,0.09201623815967523
12194,177,35,0.1977401129943503,58214,0.03076923076923077
12195,184,11,0.059782608695652176,138571,0.0
12196,3954,803,0.20308548305513405,110000,0.03731343283582089
12197,1951,525,0.2690927729369554,78750,0.03394762366634336
12198,7150,1382,0.1932867132867133,99402,0.037315301778111695
12202,9700,1103,0.11371134020618556,45172,0.14727512728644163
12203,30545,5039,0.16496971681126207,75239,0.0420886788206167
12204,8728,1113,0.12752062328139321,70260,0.0652130426085217
12205,26436,5586,0.21130276895142988,87681,0.0344600043991495
12206,14793,1690,0.11424322314608261,33136,0.14719533218406047
12207,2337,309,0.13222079589216945,45682,0.03155339805825243
12208,23128,4001,0.17299377378069872,65701,0.05037723986167872
12209,10427,1212,0.11623669320034526,78858,0.03705501618122977
12210,9873,1449,0.14676390154968094,46244,0.06405309461336627
12211,13254,2504,0.1889240983853931,133587,0.020072441895562933
12222,6358,15,0.0023592324630386913,108750,0.14039890496675791
12226,0,0,,-666666666,
12302,27915,6218,0.22274762672398352,89468,0.04336427407354921
12303,29680,5591,0.18837601078167115,77917,0.05752035232884025
12304,21901,3893,0.17775444043650976,63349,0.07221304305569054
12305,6922,745,0.10762785322161225,50945,0.07429931253305129
12306,27735,4758,0.17155219037317468,80207,0.048162230671736375
12307,7863,770,0.09792699987282208,31571,0.17728459530026108
12308,14367,2245,0.15626087561773508,56156,0.07398921832884096
12309,33332,6267,0.18801752070082803,119268,0.03411110474115691
12401,35138,6416,0.1825943423074734,65289,0.06778835749837697
12404,3864,583,0.15087991718426502,71851,0.06021194605009634
12405,550,168,0.3054545454545455,64583,0.0410958904109589
12406,590,200,0.3389830508474576,62813,0.0
12407,132,43,0.32575757575757575,61875,0.0
12409,958,301,0.31419624217118997,107723,0.08744038155802862
12410,329,52,0.1580547112462006,27548,0.24855491329479767
12411,377,88,0.23342175066312998,75592,0.08097165991902834
12412,537,343,0.638733705772812,64286,0.08641975308641975
12413,3144,702,0.22328244274809161,56758,0.02895871842267406
12414,10065,2279,0.226428216592151,62665,0.03794913201453371
12416,205,101,0.4926829268292683,-666666666,0.0
12417,873,229,0.2623138602520046,120865,0.01631321370309951
12418,294,60,0.20408163265306123,73000,0.027472527472527472
12419,881,128,0.1452894438138479,95469,0.037848605577689244
12420,351,46,0.13105413105413105,113229,0.0
12421,224,119,0.53125,85625,0.1476510067114094
12422,398,128,0.32160804020100503,53906,0.0
12423,1255,196,0.15617529880478087,66500,0.032590051457975985
12424,261,124,0.47509578544061304,59550,0.0
12427,1025,123,0.12,72279,0.0
12428,7032,1494,0.21245733788395904,70645,0.055174777244688146
12429,153,0,0.0,-666666666,0.0
12430,1341,241,0.17971662938105892,62071,0.009554140127388535
12431,1845,284,0.15392953929539296,83688,0.013966480446927373
12432,581,207,0.35628227194492257,43104,0.0
12433,628,154,0.24522292993630573,60707,0.034782608695652174
12434,984,246,0.25,46612,0.0
12435,231,77,0.3333333333333333,81786,0.0
12436,430,223,0.5186046511627908,-666666666,0.0
12438,48,0,0.0,-666666666,0.0
12439,297,75,0.25252525252525254,-666666666,0.0
12440,1493,371,0.24849296718017413,92258,0.0792838874680307
12441,105,66,0.6285714285714286,46250,0.0
12442,648,260,0.4012345679012346,32853,0.06204379562043796
12443,3582,707,0.19737576772752652,104620,0.014265335235378032
12444,538,144,0.26765799256505574,65357,0.025423728813559324
12446,4894,1006,0.20555782590927665,73600,0.03814021067925899
12448,142,31,0.21830985915492956,-666666666,0.0
12449,3193,755,0.2364547447541497,82112,0.04077540106951872
12450,221,28,0.12669683257918551,-666666666,0.0
12451,1044,283,0.2710727969348659,51193,0.021996615905245348
12452,27,27,1.0,-666666666,
12453,240,207,0.8625,-666666666,0.0
12454,456,75,0.16447368421052633,79500,0.1206896551724138
12455,1810,509,0.28121546961325966,74274,0.0364656381486676
12456,728,109,0.14972527472527472,89732,0.07482993197278912
12457,1283,288,0.2244738893219018,70911,0.03358778625954199
12458,3501,665,0.18994572979148813,58576,0.01948051948051948
12459,68,28,0.4117647058823529,103125,0.0
12460,215,55,0.2558139534883721,-666666666,0.0
12461,1371,435,0.3172866520787746,93081,0.1918158567774936
12463,1341,323,0.24086502609992544,-666666666,0.027156549520766772
12464,1093,322,0.2946020128087832,57250,0.014414414414414415
12465,384,154,0.4010416666666667,80069,0.0
12466,2070,581,0.2806763285024155,66667,0.009876543209876543
12468,1325,467,0.35245283018867923,59722,0.0390015600624025
12469,803,218,0.2714819427148194,96250,0.02727272727272727
12470,778,141,0.18123393316195371,79063,0.0
12471,268,45,0.16791044776119404,2499,0.0
12472,1177,262,0.22259983007646558,63795,0.025477707006369428
12473,663,247,0.37254901960784315,94353,0.0
12474,856,305,0.35630841121495327,51310,0.09535452322738386
12475,460,121,0.26304347826086955,73882,0.0
12477,18557,3851,0.20752276768874278,71094,0.03607459492509936
12480,324,108,0.3333333333333333,-666666666,0.0
12481,1493,446,0.29872739450770264,76616,0.2114914425427873
12482,550,211,0.3836363636363636,107941,0.0
12483,71,42,0.5915492957746479,2499,0.0
12484,3373,974,0.28876371182923216,87321,0.11746231155778894
12485,904,283,0.31305309734513276,60885,0.047619047619047616
12486,1760,696,0.39545454545454545,86556,0.0
12487,3935,703,0.1786531130876747,82500,0.01348747591522158
12489,154,90,0.5844155844155844,26852,0.0
12490,0,0,,-666666666,
12491,2059,414,0.20106847984458476,79861,0.009933774834437087
12492,181,34,0.1878453038674033,123333,0.0
12493,324,138,0.42592592592592593,-666666666,0.0
12494,865,141,0.1630057803468208,135693,0.19720767888307156
12495,87,76,0.8735632183908046,58571,0.1746031746031746
12496,1311,325,0.2479023646071701,82917,0.02364864864864865
12498,4580,1961,0.42816593886462884,68438,0.07062834875791525
12501,2170,517,0.23824884792626727,75221,0.054163298302344384
12502,1147,263,0.22929380993897122,80278,0.14533965244865718
12503,787,190,0.241423125794155,97000,0.013550135501355014
12504,1152,0,0.0,-666666666,0.05639913232104121
12507,238,37,0.15546218487394958,107880,0.08602150537634409
12508,19152,2878,0.1502715121136174,87618,0.04234688829524092
12512,184,9,0.04891304347826087,93958,0.0
12513,154,102,0.6623376623376623,-666666666,0.0
12514,2980,891,0.29899328859060403,120800,0.01828410689170183
12515,1567,295,0.18825781748564135,-666666666,0.04156769596199525
12516,1859,568,0.3055406132329209,126164,0.006726457399103139
12517,384,72,0.1875,95250,0.0
12518,5861,1143,0.19501791503156457,101117,0.03125957707631014
12520,3088,644,0.20854922279792745,118333,0.006993006993006993
12521,1607,446,0.2775357809583074,86500,0.04250295159386069
12522,4775,877,0.18366492146596858,72215,0.09433962264150944
12523,1986,473,0.23816717019133937,58188,0.104638619201726
12524,15609,3545,0.22711256326478313,90654,0.04168260038240918
12525,1739,234,0.13456009200690053,98281,0.029075804776739357
12526,3519,1003,0.28502415458937197,88938,0.05873015873015873
12527,16,0,0.0,-666666666,0.0
12528,13358,2665,0.19950591405899087,84754,0.05829033607586111
12529,2296,781,0.3401567944250871,81172,0.021969080553295363
12530,283,44,0.15547703180212014,-666666666,0.0
12531,2590,491,0.18957528957528957,134676,0.0673352435530086
12533,26249,4005,0.15257724103775383,131167,0.041512177390039984
12534,17792,3819,0.2146470323741007,72331,0.0628237628127411
12538,14066,3054,0.21711929475330585,83288,0.055848724714160074
12540,9297,1011,0.10874475637302355,112637,0.0450860193790785
12542,5490,1170,0.21311475409836064,110047,0.0039257673090649535
12543,3135,659,0.210207336523126,90111,0.041884816753926704
12544,33,0,0.0,-666666666,0.0
12545,4521,1444,0.3193983631939836,87083,0.03917821309125657
12546,2700,665,0.2462962962962963,79157,0.020209580838323353
12547,3277,464,0.1415929203539823,98375,0.012311135982092894
12548,1074,191,0.17783985102420857,80521,0.012048192771084338
12549,10635,1742,0.16379877762106254,112850,0.03450174343916315
12550,55404,8462,0.15273265468197242,73148,0.05956943797685998
12553,27409,4163,0.15188441752708964,96088,0.08314181424901987
12561,18136,3390,0.18692104102337892,85539,0.06942575145805294
12563,7691,1143,0.14861526459498114,95088,0.06980433632998413
12564,7700,1473,0.1912987012987013,113026,0.034604698156100025
12565,1559,263,0.16869788325849905,60848,0.08888888888888889
12566,12407,1880,0.15152736358507293,99679,0.04552194543297746
12567,2347,705,0.3003834682573498,93571,0.018362662586074982
12569,9603,1651,0.17192543996667708,105037,0.0393187171589056
12570,6923,1161,0.16770186335403728,118552,0.04998595900028082
12571,9235,1742,0.18863021115322143,112414,0.0403744880046811
12572,9287,2863,0.3082803919457306,96163,0.08795153690823423
12574,293,141,0.4812286689419795,-666666666,0.05228758169934641
12575,1584,186,0.11742424242424243,142104,0.017857142857142856
12577,1552,189,0.12177835051546392,146731,0.1073326248671626
12578,2125,490,0.23058823529411765,97386,0.06129597197898424
12580,4556,1097,0.24078138718173836,110500,0.03176620076238882
12581,2041,440,0.21558059774620283,86184,0.013100436681222707
12582,6168,666,0.10797665369649806,128720,0.03351042092357989
12583,1832,324,0.17685589519650655,79583,0.08307372793354102
12585,842,228,0.27078384798099764,91058,0.017094017094017096
12586,12802,1686,0.1316981721605999,83125,0.045873041511872076
12589,19584,2326,0.1187704248366013,112862,0.024555774925962486
12590,36816,7287,0.1979302477183833,102212,0.043184885290148446
12592,1429,167,0.11686494051784464,67857,0.12412587412587413
12594,4117,753,0.1829001700267185,92798,0.05705955851728446
12601,43623,7053,0.16168076473419984,59652,0.0798777826276735
12603,42215,7512,0.1779462276442023,100761,0.03853292090145824
12604,1978,0,0.0,-666666666,0.03671328671328671
12701,12448,2386,0.19167737789203085,52244,0.09898798228969007
12719,1132,269,0.23763250883392226,73232,0.09498207885304659
12720,274,8,0.029197080291970802,250001,0.0
12721,7872,751,0.09540142276422764,86026,0.04921875
12722,0,0,,-666666666,
12723,1776,356,0.20045045045045046,77417,0.06018054162487462
12724,78,22,0.28205128205128205,-666666666,0.0
12725,323,58,0.17956656346749225,86607,0.05785123966942149
12726,1357,454,0.33456153279292555,70798,0.05228758169934641
12729,1382,331,0.23950795947901593,65385,0.08852459016393442
12732,830,275,0.3313253012048193,45909,0.12144702842377261
12733,1996,77,0.03857715430861723,32679,0.05343511450381679
12734,1016,171,0.16830708661417323,51766,0.0
12736,122,70,0.5737704918032787,41048,0.0
12737,1625,208,0.128,99219,0.017341040462427744
12738,359,82,0.22841225626740946,68854,0.0
12740,1695,333,0.19646017699115045,83571,0.05355064027939464
12741,168,50,0.2976190476190476,43281,0.0
12742,194,28,0.14432989690721648,103611,0.0
12743,310,117,0.3774193548387097,-666666666,0.03867403314917127
12745,5,5,1.0,-666666666,
12746,600,137,0.22833333333333333,69500,0.07142857142857142
12747,2026,463,0.22852912142152024,55588,0.10521140609636184
12748,1751,434,0.24785836664762992,78351,0.04218928164196123
12749,539,45,0.08348794063079777,-666666666,0.06620209059233449
12750,36,25,0.6944444444444444,38529,0.0
12751,1151,196,0.17028670721112077,50972,0.0
12752,302,62,0.2052980132450331,-666666666,0.18269230769230768
12754,7800,888,0.11384615384615385,50081,0.09737385659486575
12758,3857,1034,0.2680840031112263,58750,0.0113882863340564
12759,2145,126,0.05874125874125874,44598,0.07529722589167767
12760,425,125,0.29411764705882354,85300,0.1797752808988764
12762,350,24,0.06857142857142857,-666666666,0.056910569105691054
12763,470,207,0.44042553191489364,-666666666,0.05737704918032787
12764,1713,363,0.2119089316987741,56828,0.10395010395010396
12765,891,96,0.10774410774410774,89500,0.0
12766,658,266,0.40425531914893614,72625,0.0915032679738562
12767,225,10,0.044444444444444446,53611,0.0
12768,866,263,0.30369515011547343,47552,0.31176470588235294
12769,363,125,0.3443526170798898,-666666666,0.13125
12770,180,23,0.12777777777777777,94286,0.061855670103092786
12771,14454,2650,0.18334025183340252,59141,0.07070852534562212
12775,2474,715,0.2890056588520614,109010,0.07603890362511052
12776,2072,617,0.29777992277992277,71905,0.014568158168574402
12777,846,241,0.2848699763593381,151667,0.08064516129032258
