zip5,total,filled,unfilled,cancelled,unmet,city,state,lat,lng,unmet_rate,fill_rate
53207,77,67,0,10,10,Milwaukee,WI,42.97148,-87.90152,0.12987012987012986,0.8701298701298701
53208,423,351,1,71,72,Milwaukee,WI,43.04556,-87.96556,0.1702127659574468,0.8297872340425532
53209,212,202,1,9,10,Milwaukee,WI,43.12871,-87.94717,0.04716981132075472,0.9528301886792453
53210,314,269,0,45,45,Milwaukee,WI,43.06889,-87.97381,0.14331210191082802,0.856687898089172
53211,2,2,0,0,0,Milwaukee,WI,43.08308,-87.88485,0.0,1.0
53212,117,109,0,8,8,Milwaukee,WI,43.07464,-87.90845,0.06837606837606838,0.9316239316239316
53213,1,1,0,0,0,Milwaukee,WI,43.04889,-88.00176,0.0,1.0
53214,95,69,0,26,26,Milwaukee,WI,43.02061,-88.01634,0.2736842105263158,0.7263157894736842
53215,308,301,1,6,7,Milwaukee,WI,42.99931,-87.94625,0.022727272727272728,0.9772727272727273
53216,463,419,10,34,44,Milwaukee,WI,43.08634,-87.97636,0.09503239740820735,0.9049676025917927
53217,8,7,0,1,1,Fox Point,WI,43.15767,-87.91633,0.125,0.875
53218,421,393,1,27,28,Milwaukee,WI,43.11469,-87.99301,0.0665083135391924,0.9334916864608076
53219,203,128,0,75,75,Milwaukee,WI,42.99537,-87.99171,0.3694581280788177,0.6305418719211823
53220,44,44,0,0,0,Milwaukee,WI,42.96515,-87.99142,0.0,1.0
53221,434,370,0,64,64,Milwaukee,WI,42.95445,-87.94374,0.14746543778801843,0.8525345622119815
53222,25,24,1,0,1,Milwaukee,WI,43.08205,-88.03496,0.04,0.96
53223,60,59,0,1,1,Milwaukee,WI,43.16304,-87.98996,0.016666666666666666,0.9833333333333333
53224,63,49,0,14,14,Milwaukee,WI,43.16357,-88.03894,0.2222222222222222,0.7777777777777778
53225,43,39,0,4,4,MILWAUKEE,WI,43.11443,-88.042,0.09302325581395349,0.9069767441860465
53226,5,5,0,0,0,Wauwatosa,WI,43.04975,-88.04209,0.0,1.0
53227,15,8,0,7,7,Milwaukee,WI,42.99562,-88.04264,0.4666666666666667,0.5333333333333333
53228,2,2,0,0,0,greenfeild,WI,42.96678,-88.04333,0.0,1.0
53233,29,26,0,3,3,Milwaukee,WI,43.03694,-87.93364,0.10344827586206896,0.896551724137931
53235,3,3,0,0,0,ST. FRANCIS,WI,42.97161,-87.87298,0.0,1.0
53402,2,2,0,0,0,Racine,WI,42.7989,-87.82385,0.0,1.0
53403,2,2,0,0,0,Racine,WI,42.68738,-87.82587,0.0,1.0
53404,63,63,0,0,0,Racine,WI,42.7572,-87.81246,0.0,1.0
53405,13,13,0,0,0,Racine,WI,42.72712,-87.82588,0.0,1.0
53406,3,3,0,0,0,Racine,WI,42.73014,-87.86549,0.0,1.0
53506,9,7,0,2,2,Avoca,WI,43.15017,-90.28422,0.2222222222222222,0.7777777777777778
53507,16,10,0,6,6,Barneveld,WI,43.00153,-89.90173,0.375,0.625
53526,62,62,0,0,0,Cobb,WI,42.97433,-90.34438,0.0,1.0
53530,25,21,0,4,4,Darlington,WI,42.69356,-90.11163,0.16,0.84
53533,59,48,0,11,11,Dodgeville,WI,42.99285,-90.14915,0.1864406779661017,0.8135593220338984
53553,9,8,0,1,1,Dodgeville,WI,42.91235,-90.29693,0.1111111111111111,0.8888888888888888
53556,47,32,0,15,15,Lone Rock,WI,43.24014,-90.24525,0.3191489361702128,0.6808510638297872
53565,18,18,0,0,0,Mineral Point,WI,42.84025,-90.16982,0.0,1.0
53573,43,33,0,10,10,Muscoda,WI,43.18196,-90.46326,0.23255813953488372,0.7674418604651163
53578,43,36,0,7,7,Prairie du Sac,WI,43.31356,-89.77408,0.16279069767441862,0.8372093023255814
53581,262,241,0,21,21,Richland Center,WI,43.37504,-90.41637,0.08015267175572519,0.9198473282442748
53583,67,57,0,10,10,Sauk City,WI,43.25671,-89.81178,0.14925373134328357,0.8507462686567164
53586,39,37,0,2,2,Shullsburg,WI,42.57271,-90.22702,0.05128205128205128,0.9487179487179487
53718,2,2,0,0,0,Madison,WI,43.0977,-89.27332,0.0,1.0
53801,12,12,0,0,0,Bagley,WI,42.92505,-91.06959,0.0,1.0
53802,5,1,0,4,4,Beetown,WI,42.80538,-90.89358,0.8,0.2
53803,25,22,0,3,3,Benton,WI,42.55915,-90.35508,0.12,0.88
53805,148,137,0,11,11,Boscobel,WI,43.14236,-90.68445,0.07432432432432433,0.9256756756756757
53806,11,10,0,1,1,Cassville,WI,42.73554,-90.92544,0.09090909090909091,0.9090909090909091
53807,72,72,0,0,0,Cuba City,WI,42.61123,-90.46668,0.0,1.0
53808,5,5,0,0,0,Dickeyville,WI,42.63745,-90.59204,0.0,1.0
53810,1,1,0,0,0,Glen Haven,WI,42.82144,-90.9984,0.0,1.0
53812,46,45,0,1,1,Kieler,WI,42.5808,-90.60239,0.021739130434782608,0.9782608695652174
53813,121,94,0,27,27,Lancaster,WI,42.84402,-90.71641,0.2231404958677686,0.7768595041322314
53816,14,9,0,5,5,Mount Hope,WI,42.97794,-90.85773,0.35714285714285715,0.6428571428571429
53818,135,110,0,25,25,Platteville,WI,42.74725,-90.49177,0.18518518518518517,0.8148148148148148
53821,102,55,0,47,47,Prairie du Chien,WI,43.04769,-91.06569,0.46078431372549017,0.5392156862745098
53826,87,51,0,36,36,Wauzeka,WI,43.12225,-90.91039,0.41379310344827586,0.5862068965517241
53901,28,20,0,8,8,Portage,WI,43.55606,-89.48606,0.2857142857142857,0.7142857142857143
53913,256,171,0,85,85,Baraboo,WI,43.49213,-89.72858,0.33203125,0.66796875
53924,4,3,0,1,1,Cazenovia,WI,43.47971,-90.25455,0.25,0.75
53944,6,4,0,2,2,Lyndon Station,WI,43.68759,-89.92791,0.3333333333333333,0.6666666666666666
53948,53,46,0,7,7,Mauston,WI,43.77846,-90.05161,0.1320754716981132,0.8679245283018868
53950,22,14,0,8,8,New Lisbon,WI,43.90477,-90.13463,0.36363636363636365,0.6363636363636364
53951,7,2,0,5,5,North Freedom,WI,43.39087,-89.86633,0.7142857142857143,0.2857142857142857
53954,13,10,0,3,3,Pardeeville,WI,43.55518,-89.31325,0.23076923076923078,0.7692307692307693
53959,287,258,0,29,29,Reedsburg,WI,43.53407,-89.99702,0.10104529616724739,0.8989547038327527
53960,7,5,0,2,2,Rio,WI,43.4224,-89.23212,0.2857142857142857,0.7142857142857143
53965,24,14,0,10,10,Wisconsin Dells,WI,43.67651,-89.75681,0.4166666666666667,0.5833333333333334
53968,2,2,0,0,0,Wonewoc,WI,43.64072,-90.2326,0.0,1.0
54626,2,2,0,0,0,Eastman,WI,43.2162,-91.03608,0.0,1.0
54631,147,144,0,3,3,Gays Mills,WI,43.28795,-90.8327,0.02040816326530612,0.9795918367346939
54634,48,46,0,2,2,Hillsboro,WI,43.59753,-90.42553,0.041666666666666664,0.9583333333333334
54646,29,29,0,0,0,Necedah,WI,44.08807,-90.0912,0.0,1.0
54655,18,18,0,0,0,Soldiers Grove,WI,43.37877,-90.76423,0.0,1.0
54657,2,2,0,0,0,Steuben,WI,43.19447,-90.90678,0.0,1.0
54664,21,0,0,21,21,Viola,WI,43.49912,-90.64076,1.0,0.0
54901,36,36,0,0,0,Oshkosh,WI,44.06265,-88.53335,0.0,1.0
54923,1,1,0,0,0,Berlin,WI,43.99456,-88.96883,0.0,1.0
60005,49,42,0,7,7,Arlington Heights,IL,42.06518,-87.98676,0.14285714285714285,0.8571428571428571
60010,258,247,0,11,11,AVON,CT,42.15255,-88.16519,0.04263565891472868,0.9573643410852714
60012,156,146,0,10,10,AVON,CT,42.27199,-88.31157,0.0641025641025641,0.9358974358974359
60013,951,924,0,27,27,AVON,CT,42.22027,-88.23568,0.028391167192429023,0.9716088328075709
60014,137,122,0,15,15,AVON,CT,42.23126,-88.32679,0.10948905109489052,0.8905109489051095
60016,48,43,0,5,5,Des Plaines,IL,42.05232,-87.8899,0.10416666666666667,0.8958333333333334
60018,96,93,0,3,3,Des Plaines,IL,41.99629,-87.89846,0.03125,0.96875
60019,25,22,0,3,3,Des Plaines,IL,,,0.12,0.88
60021,39,11,0,28,28,BLOOMFIELD,CT,42.19511,-88.21768,0.717948717948718,0.28205128205128205
60022,322,315,0,7,7,BLOOMFIELD,CT,42.13637,-87.7664,0.021739130434782608,0.9782608695652174
60023,61,58,0,3,3,BLOOMFIELD,CT,,,0.04918032786885246,0.9508196721311475
60025,12,11,0,1,1,Glenview,IL,42.07466,-87.81204,0.08333333333333333,0.9166666666666666
60047,1,0,0,1,1,Lake Zurich,IL,42.20202,-88.04522,1.0,0.0
60053,35,34,0,1,1,Morton Grove,IL,42.04224,-87.78895,0.02857142857142857,0.9714285714285714
60056,12,11,0,1,1,Mount Prospect,IL,42.06618,-87.93473,0.08333333333333333,0.9166666666666666
60062,4,4,0,0,0,Northbrook,IL,42.12663,-87.84235,0.0,1.0
60068,6,0,0,6,6,Park Ridge,IL,42.01276,-87.84435,1.0,0.0
60076,82,79,0,3,3,Skokie,IL,42.03412,-87.72943,0.036585365853658534,0.9634146341463414
60077,63,57,0,6,6,Skokie,IL,42.03617,-87.75633,0.09523809523809523,0.9047619047619048
60090,42,42,0,0,0,Wheeling,IL,42.13031,-87.92268,0.0,1.0
60100,132,123,0,9,9,BRISTOL,CT,,,0.06818181818181818,0.9318181818181818
60102,273,268,0,5,5,BRISTOL,CT,42.16406,-88.30928,0.018315018315018316,0.9816849816849816
60103,253,235,0,18,18,BRISTOL,CT,41.97816,-88.20511,0.07114624505928854,0.9288537549407114
60104,636,483,0,153,153,BRISTOL,CT,41.88256,-87.87646,0.24056603773584906,0.7594339622641509
60105,816,794,0,22,22,BRISTOL,CT,,,0.02696078431372549,0.9730392156862745
60106,43,41,0,2,2,BRISTOL,CT,41.9611,-87.94194,0.046511627906976744,0.9534883720930233
60107,118,109,0,9,9,BRISTOL,CT,42.02148,-88.1783,0.07627118644067797,0.923728813559322
60108,487,468,0,19,19,BRISTOL,CT,41.94905,-88.09232,0.039014373716632446,0.9609856262833676
60118,20,20,0,0,0,Dundee,IL,42.10793,-88.30614,0.0,1.0
60120,15,13,0,2,2,Elgin,IL,42.03317,-88.2374,0.13333333333333333,0.8666666666666667
60123,234,196,0,38,38,Elgin,IL,42.04011,-88.31166,0.1623931623931624,0.8376068376068376
60130,141,115,0,26,26,Forest Park,IL,41.86704,-87.81795,0.18439716312056736,0.8156028368794326
60131,15,12,0,3,3,BURLINGTON,CT,41.9378,-87.88304,0.2,0.8
60141,22,7,0,15,15,Hines,IL,41.85834,-87.8379,0.6818181818181818,0.3181818181818182
60142,9,9,0,0,0,Huntley,IL,42.17517,-88.44486,0.0,1.0
60153,683,535,1,147,148,Maywood,IL,41.87984,-87.84389,0.21669106881405564,0.7833089311859444
60154,73,62,0,11,11,Westchester,IL,41.84923,-87.88986,0.1506849315068493,0.8493150684931506
60155,152,135,0,17,17,Broadview,IL,41.8578,-87.85631,0.1118421052631579,0.8881578947368421
60160,139,116,0,23,23,Melrose Park,IL,41.90348,-87.86176,0.16546762589928057,0.8345323741007195
60162,206,194,0,12,12,Hillside,IL,41.86753,-87.90196,0.05825242718446602,0.941747572815534
60163,65,42,1,22,23,Berkeley,IL,41.88794,-87.90948,0.35384615384615387,0.6461538461538462
60169,43,39,0,4,4,Hoffman Estates,IL,42.05192,-88.11656,0.09302325581395349,0.9069767441860465
60172,1,0,0,1,1,Roselle,IL,41.97976,-88.08937,1.0,0.0
60174,13,13,0,0,0,Saint Charles,IL,41.92759,-88.29906,0.0,1.0
60175,1,1,0,0,0,Saint Charles,IL,41.94695,-88.3913,0.0,1.0
60176,1,0,0,1,1,Schiller Park,IL,41.9583,-87.8697,1.0,0.0
60177,9,9,0,0,0,South Elgin,IL,41.98931,-88.30987,0.0,1.0
60182,62,62,0,0,0,CANAAN,CT,,,0.0,1.0
60187,1,0,0,1,1,Wheaton,IL,41.87231,-88.1126,1.0,0.0
60192,182,166,0,16,16,CANTON,CT,42.07265,-88.16797,0.08791208791208792,0.9120879120879121
60193,51,46,0,5,5,COLLINSVILLE,CT,42.01195,-88.09552,0.09803921568627451,0.9019607843137255
60201,19,19,0,0,0,Evanston,IL,42.05665,-87.69827,0.0,1.0
60202,4,3,0,1,1,Evanston,IL,42.03043,-87.68958,0.25,0.75
60292,65,65,0,0,0,ELLINGTON,CT,,,0.0,1.0
60293,43,41,0,2,2,ELLINGTON,CT,,,0.046511627906976744,0.9534883720930233
60294,1,1,0,0,0,ELLINGTON,CT,,,0.0,1.0
60301,92,81,0,11,11,Oak Park,IL,41.88865,-87.79648,0.11956521739130435,0.8804347826086957
60302,563,434,1,128,129,Oak Park,IL,41.8948,-87.78983,0.2291296625222025,0.7708703374777975
60303,22,18,0,4,4,Oak Park,IL,,,0.18181818181818182,0.8181818181818182
60304,177,171,4,2,6,Oak Park,IL,41.87249,-87.78933,0.03389830508474576,0.9661016949152542
60321,96,69,0,27,27,FARMINGTON,CT,,,0.28125,0.71875
60322,187,184,0,3,3,FARMINGTON,CT,,,0.016042780748663103,0.983957219251337
60323,113,111,0,2,2,FARMINGTON,CT,,,0.017699115044247787,0.9823008849557522
60330,4,1,0,3,3,GLASTONBURY,CT,,,0.75,0.25
60331,75,71,0,4,4,GLASTONBURY,CT,,,0.05333333333333334,0.9466666666666667
60332,201,124,0,77,77,GLASTONBURY,CT,,,0.38308457711442784,0.6169154228855721
60333,83,80,0,3,3,GLASTONBURY,CT,,,0.03614457831325301,0.963855421686747
60334,59,55,0,4,4,GLASTONBURY,CT,,,0.06779661016949153,0.9322033898305084
60372,160,137,0,23,23,BERLIN,CT,,,0.14375,0.85625
60373,20,13,0,7,7,BERLIN,CT,,,0.35,0.65
60375,5,4,0,1,1,BERLIN,CT,,,0.2,0.8
60390,24,23,0,1,1,LAKEVILLE,CT,,,0.041666666666666664,0.9583333333333334
60400,354,311,0,43,43,MANCHESTER,CT,,,0.12146892655367232,0.8785310734463276
60402,138,111,0,27,27,MANCHESTER,CT,41.83237,-87.78983,0.1956521739130435,0.8043478260869565
60403,59,38,0,21,21,Crest Hill,IL,41.56696,-88.12438,0.3559322033898305,0.6440677966101694
60404,268,233,0,35,35,MANCHESTER,CT,41.50864,-88.22269,0.13059701492537312,0.8694029850746269
60405,118,107,2,9,11,MANCHESTER,CT,,,0.09322033898305085,0.9067796610169492
60406,82,73,0,9,9,Blue Island,IL,41.65509,-87.68184,0.10975609756097561,0.8902439024390244
60407,129,99,2,28,30,MANCHESTER,CT,41.23037,-88.26415,0.23255813953488372,0.7674418604651163
60408,28,8,0,20,20,MANCHESTER,CT,41.26684,-88.21733,0.7142857142857143,0.2857142857142857
60409,381,350,1,30,31,MANCHESTER,CT,41.61303,-87.55142,0.08136482939632546,0.9186351706036745
60411,210,171,0,39,39,Sauk Village,IL,41.50791,-87.59031,0.18571428571428572,0.8142857142857143
60419,158,145,0,13,13,Dolton,IL,41.62752,-87.59871,0.08227848101265822,0.9177215189873418
60420,35,34,0,1,1,MANCHESTER,CT,41.08795,-88.42127,0.02857142857142857,0.9714285714285714
60421,5,0,0,5,5,Manchester,CT,41.40851,-88.08936,1.0,0.0
60422,100,95,0,5,5,MANCHESTER,CT,41.53861,-87.68443,0.05,0.95
60423,14,14,0,0,0,MANCHESTER,CT,41.47922,-87.83961,0.0,1.0
60425,66,45,0,21,21,Glenwood,IL,41.54343,-87.61073,0.3181818181818182,0.6818181818181818
60426,103,83,0,20,20,Harvey,IL,41.61026,-87.65309,0.1941747572815534,0.8058252427184466
60428,154,132,0,22,22,MANCHESTER,CT,41.5998,-87.69062,0.14285714285714285,0.8571428571428571
60429,19,19,0,0,0,Hazel Crest,IL,41.5737,-87.68331,0.0,1.0
60430,27,18,8,1,9,Homewood,IL,41.5584,-87.66214,0.3333333333333333,0.6666666666666666
60432,143,115,0,28,28,Joliet,IL,41.54087,-88.0406,0.1958041958041958,0.8041958041958042
60433,54,30,0,24,24,Joliet,IL,41.49895,-88.04248,0.4444444444444444,0.5555555555555556
60435,245,180,0,65,65,Joliet,IL,41.54492,-88.1288,0.2653061224489796,0.7346938775510204
60436,181,131,0,50,50,Joliet,IL,41.48973,-88.12392,0.27624309392265195,0.7237569060773481
60437,35,34,0,1,1,BOLTON,CT,41.16168,-88.54981,0.02857142857142857,0.9714285714285714
60438,2,2,0,0,0,Lansing,IL,41.56625,-87.55065,0.0,1.0
60439,8,2,0,6,6,Lemont,IL,41.67692,-87.97623,0.75,0.25
60440,61,57,0,4,4,Bolingbrook,IL,41.70125,-88.07572,0.06557377049180328,0.9344262295081968
60441,76,68,0,8,8,Lockport,IL,41.59238,-88.05106,0.10526315789473684,0.8947368421052632
60442,11,11,0,0,0,Manhattan,IL,41.39189,-87.96062,0.0,1.0
60443,160,142,0,18,18,Matteson,IL,41.50369,-87.74637,0.1125,0.8875
60445,15,15,0,0,0,Midlothian,IL,41.62833,-87.73542,0.0,1.0
60448,50,43,0,7,7,Mokena,IL,41.53821,-87.89396,0.14,0.86
60449,47,44,0,3,3,Monee,IL,41.41392,-87.76978,0.06382978723404255,0.9361702127659575
60451,2,2,0,0,0,New Lenox,IL,41.50717,-87.96088,0.0,1.0
60452,75,73,0,2,2,Oak Forest,IL,41.60851,-87.75434,0.02666666666666667,0.9733333333333334
60453,100,66,0,34,34,Oak Lawn,IL,41.71412,-87.75278,0.34,0.66
60457,1,1,0,0,0,Hickory Hills,IL,41.72475,-87.82987,0.0,1.0
60462,9,9,0,0,0,Orland Park,IL,41.62527,-87.83548,0.0,1.0
60463,48,48,0,0,0,Palos Heights,IL,41.66084,-87.79033,0.0,1.0
60465,6,5,0,1,1,Palos Hills,IL,41.69878,-87.8267,0.16666666666666666,0.8333333333333334
60466,51,51,0,0,0,Park Forest,IL,41.47966,-87.68276,0.0,1.0
60467,26,25,0,1,1,Orland Park,IL,41.59855,-87.88848,0.038461538461538464,0.9615384615384616
60469,11,8,0,3,3,Posen,IL,41.62871,-87.68634,0.2727272727272727,0.7272727272727273
60471,36,34,0,2,2,Richton Park,IL,41.48009,-87.72981,0.05555555555555555,0.9444444444444444
60472,58,57,0,1,1,Robbins,IL,41.6437,-87.70836,0.017241379310344827,0.9827586206896551
60473,51,47,0,4,4,South Holland,IL,41.59733,-87.60115,0.0784313725490196,0.9215686274509803
60476,46,34,0,12,12,Thornton,IL,41.5694,-87.60562,0.2608695652173913,0.7391304347826086
60477,58,36,0,22,22,Tinley Park,IL,41.57347,-87.78597,0.3793103448275862,0.6206896551724138
60478,10,8,0,2,2,Country Club Hills,IL,41.55381,-87.73588,0.2,0.8
60481,8,5,0,3,3,Wilmington,IL,41.28795,-88.12952,0.375,0.625
60482,1,0,0,1,1,Worth,IL,41.68737,-87.79239,1.0,0.0
60484,46,46,0,0,0,University Park,IL,41.44317,-87.70948,0.0,1.0
60487,5,4,0,1,1,Tinley Park,IL,41.56236,-87.83095,0.2,0.8
60491,5,5,0,0,0,Homer Glen,IL,41.60313,-87.9595,0.0,1.0
60501,90,90,0,0,0,Summit Argo,IL,41.77979,-87.82393,0.0,1.0
60504,40,29,0,11,11,Aurora,IL,41.74649,-88.23957,0.275,0.725
60505,6,6,0,0,0,Aurora,IL,41.76527,-88.29576,0.0,1.0
60506,5,5,0,0,0,Aurora,IL,41.76176,-88.37125,0.0,1.0
60510,43,34,0,9,9,NEW BRITAIN,CT,41.84283,-88.31189,0.20930232558139536,0.7906976744186046
60511,137,128,0,9,9,NEW BRITAIN,CT,41.75778,-88.55601,0.06569343065693431,0.9343065693430657
